split,id,question_tokens,context_tokens
train,5690,23,130510
train,5691,32,199496
train,5692,16,123160
train,5693,14,115975
train,5694,16,117280
train,5695,15,158428
train,5696,18,199496
train,5697,16,136954
train,5698,13,114066
train,5699,23,146535
train,5700,11,110233
train,5701,15,136681
train,5702,11,111853
train,5703,11,199474
train,5704,18,154337
train,5705,14,146535
train,5706,10,115371
train,5707,17,173158
train,5708,17,115388
train,5709,19,122646
train,5710,16,115388
train,5711,39,238084
train,5712,16,115371
train,5713,15,96832
train,5714,13,222172
train,5715,21,115388
train,5716,14,199474
train,5717,15,134640
train,5718,15,101098
train,5719,38,150259
train,5720,21,187649
train,5721,17,154229
train,5722,11,154167
train,5723,14,136681
train,5724,17,115975
train,5725,23,115046
train,5726,14,104527
train,5727,15,115371
train,5728,18,117280
train,5729,14,110233
train,5730,10,150259
train,5731,13,147949
train,5732,20,114865
train,5733,13,222172
train,5734,16,108172
validation,0,13,302008
validation,1,24,459453
validation,2,16,163763
validation,3,12,594353
validation,4,19,432777
validation,5,14,148144
validation,6,22,454833
validation,7,28,423082
validation,8,18,137527
validation,9,13,423082
validation,10,12,151576
validation,11,11,83802
validation,12,23,151937
validation,13,30,270184
validation,14,23,199657
validation,15,14,51613
validation,16,19,495906
validation,17,17,187645
validation,18,16,144107
validation,19,17,132829
validation,20,13,154391
validation,21,15,102797
validation,22,13,170347
validation,23,19,600287
validation,24,23,310087
validation,25,9,148144
validation,26,16,210824
validation,27,22,619365
validation,28,25,107891
validation,29,18,303231
validation,30,14,104278
validation,31,17,174364
validation,32,23,218038
validation,33,17,277318
validation,34,13,159748
validation,35,22,102797
validation,36,15,115184
validation,37,24,351923
validation,38,14,155576
validation,39,15,97999
validation,40,16,159011
validation,41,37,316804
validation,42,12,102797
validation,43,12,156335
validation,44,17,141943
validation,45,16,316804
validation,46,14,159748
validation,47,13,183163
validation,48,12,141554
validation,49,15,142083
validation,50,17,479766
validation,51,18,221922
validation,52,18,303231
validation,53,14,149357
validation,54,11,140052
validation,55,21,144760
validation,56,16,196786
validation,57,30,318146
validation,58,20,116560
validation,59,15,84200
validation,60,16,131708
validation,61,14,148144
validation,62,36,147957
validation,63,15,318146
validation,64,16,137205
validation,65,16,146501
validation,66,17,126372
validation,67,15,227188
validation,68,26,114413
validation,69,14,127720
validation,70,27,198661
validation,71,17,189456
validation,72,19,432777
validation,73,19,147957
validation,74,25,170347
validation,75,13,218724
validation,76,24,159748
validation,77,22,155444
validation,78,34,149698
validation,79,16,303231
validation,80,16,277318
validation,81,12,149435
validation,82,13,318146
validation,83,20,191857
validation,84,24,233885
validation,85,15,215116
validation,86,23,105649
validation,87,16,188751
validation,88,16,115683
validation,89,13,134094
validation,90,15,314510
validation,91,11,113523
validation,92,21,426730
validation,93,25,144760
validation,94,15,336212
validation,95,16,170347
validation,96,12,256062
validation,97,27,149390
validation,98,15,102797
validation,99,19,151937
validation,100,24,351923
validation,101,30,155524
validation,102,13,66440
validation,103,17,107891
validation,104,29,164904
validation,105,22,619365
validation,106,20,131708
validation,107,14,137205
validation,108,15,165764
validation,109,19,156484
validation,110,13,160454
validation,111,18,114645
validation,112,18,581503
validation,113,22,130919
validation,114,14,279103
validation,115,17,300418
validation,116,10,204269
validation,117,18,581503
validation,118,11,619365
validation,119,15,310087
validation,120,21,145264
validation,121,16,194882
validation,122,13,169051
validation,123,16,97999
validation,124,34,199657
validation,125,15,619365
validation,126,17,181136
validation,127,17,315480
validation,128,14,137527
validation,129,20,479766
validation,130,18,175371
validation,131,14,140052
validation,132,21,130919
validation,133,15,143120
validation,134,19,381296
validation,135,20,403298
validation,136,10,166538
validation,137,16,310087
validation,138,37,143463
validation,139,15,182109
validation,140,21,129333
validation,141,16,156902
validation,142,8,155444
validation,143,24,319893
validation,144,19,178397
validation,145,18,115008
validation,146,28,318146
validation,147,13,182109
validation,148,16,163763
validation,149,14,165764
validation,150,21,189468
validation,151,12,619365
validation,152,20,189468
validation,153,20,122011
validation,154,13,199657
validation,155,16,303231
validation,156,24,162574
validation,157,18,165764
validation,158,30,149357
validation,159,14,140703
validation,160,13,222069
validation,161,27,225186
validation,162,13,171386
validation,163,16,116684
validation,164,15,218396
validation,165,19,175371
validation,166,11,203597
validation,167,13,336212
validation,168,22,215116
validation,169,21,147750
validation,170,15,426730
validation,171,14,155576
validation,172,21,140976
validation,173,27,170347
validation,174,14,581503
validation,175,14,169051
validation,176,19,581503
validation,177,20,149698
validation,178,30,178397
validation,179,21,310087
validation,180,28,142083
validation,181,22,156484
validation,182,14,93950
validation,183,15,93950
validation,184,18,162574
validation,185,39,279103
validation,186,16,150834
validation,187,16,159748
validation,188,13,125920
validation,189,22,423666
validation,190,12,149435
validation,191,16,135653
validation,192,22,423082
validation,193,21,181136
validation,194,13,154621
validation,195,18,218396
validation,196,17,153007
validation,197,27,156484
validation,198,19,310087
validation,199,25,594353
validation,200,22,159748
validation,201,24,150222
validation,202,22,600287
validation,203,18,187645
validation,204,37,126372
validation,205,25,184494
validation,206,11,619365
validation,207,16,131110
validation,208,15,113668
validation,209,23,200976
validation,210,16,146501
validation,211,20,140976
validation,212,30,147052
validation,213,13,129333
validation,214,16,218038
validation,215,28,454833
validation,216,24,178971
validation,217,22,114413
validation,218,17,225186
validation,219,17,127342
validation,220,12,454833
validation,221,21,175195
validation,222,22,316804
validation,223,21,377018
validation,224,16,118645
validation,225,29,171386
validation,226,15,113523
validation,227,13,218724
validation,228,16,256062
validation,229,19,101333
validation,230,18,201210
validation,231,18,130919
validation,232,12,619365
validation,233,23,456339
validation,234,10,171386
validation,235,23,170347
validation,236,18,104278
validation,237,18,227188
validation,238,13,150222
validation,239,23,205431
validation,240,15,113523
validation,241,14,107427
validation,242,18,125920
validation,243,26,159748
validation,244,20,158531
validation,245,22,143120
validation,246,13,114413
validation,247,16,159748
validation,248,18,616289
validation,249,29,126372
validation,250,26,152791
validation,251,26,155444
validation,252,21,495906
validation,253,9,200976
validation,254,29,202421
validation,255,12,162574
validation,256,18,316804
validation,257,18,182109
validation,258,23,178397
validation,259,13,106976
validation,260,13,156902
validation,261,15,130919
validation,262,23,495906
validation,263,15,336212
validation,264,22,145264
validation,265,12,140976
validation,266,17,125176
validation,267,22,203346
validation,268,11,83802
validation,269,50,166538
validation,270,12,154621
validation,271,20,143120
validation,272,15,194068
validation,273,10,171386
validation,274,18,423666
validation,275,13,155524
validation,276,16,201210
validation,277,13,218396
validation,278,26,311931
validation,279,25,336212
validation,280,31,126372
validation,281,13,307071
validation,282,21,156302
validation,283,13,218396
validation,284,21,300418
validation,285,27,492225
validation,286,15,199657
validation,287,27,225186
validation,288,15,138077
validation,289,28,581503
validation,290,27,426730
validation,291,14,162574
validation,292,12,145938
validation,293,16,227188
validation,294,15,188751
validation,295,22,174281
validation,296,16,125369
validation,297,24,377018
validation,298,39,315480
validation,299,17,479766
validation,300,35,377018
validation,301,18,114413
validation,302,16,148144
validation,303,16,116560
validation,304,21,184494
validation,305,17,149390
validation,306,37,143463
validation,307,36,111888
validation,308,13,290570
validation,309,19,432777
validation,310,19,138416
validation,311,18,105653
validation,312,19,426730
validation,313,19,122011
validation,314,25,101871
validation,315,33,316804
validation,316,18,202715
validation,317,22,279103
validation,318,13,181010
validation,319,14,207937
validation,320,11,290570
validation,321,22,185196
validation,322,18,182109
validation,323,19,203346
validation,324,22,300418
validation,325,18,116560
validation,326,21,102797
validation,327,6,116560
validation,328,12,256062
validation,329,16,118645
validation,330,16,149390
validation,331,25,611135
validation,332,16,164904
validation,333,21,105649
validation,334,18,426730
validation,335,32,129333
validation,336,10,184470
validation,337,14,143463
validation,338,15,129333
validation,339,20,222069
validation,340,21,196786
validation,341,25,166538
validation,342,17,170347
validation,343,22,137527
validation,344,12,140976
validation,345,14,127342
validation,346,14,149357
validation,347,18,594353
validation,348,16,204269
validation,349,23,316804
validation,350,12,181010
validation,351,13,270184
validation,352,19,156335
validation,353,16,423666
validation,354,18,118645
validation,355,10,594353
validation,356,25,459453
validation,357,19,456339
validation,358,8,147052
validation,359,22,454833
validation,360,22,113523
validation,361,19,156484
validation,362,20,368893
validation,363,17,155444
validation,364,11,581503
validation,365,15,160454
validation,366,19,198661
validation,367,14,368893
validation,368,13,316804
validation,369,16,116560
validation,370,28,495906
validation,371,13,279103
validation,372,13,171386
validation,373,29,611135
validation,374,11,218396
validation,375,19,130919
validation,376,16,252002
validation,377,11,203346
validation,378,17,581503
validation,379,21,155444
validation,380,13,207511
validation,381,18,141943
validation,382,19,148144
validation,383,17,130919
validation,384,22,215116
validation,385,13,106976
validation,386,20,149698
validation,387,16,116560
validation,388,15,147750
validation,389,28,147052
validation,390,16,158531
validation,391,19,165764
validation,392,26,594353
validation,393,19,160454
validation,394,13,423082
validation,395,20,277318
validation,396,10,184470
validation,397,17,114989
validation,398,17,279103
validation,399,16,195572
validation,400,34,205421
validation,401,17,199657
validation,402,18,165764
validation,403,15,97999
validation,404,15,138077
validation,405,26,600287
validation,406,21,207937
validation,407,36,111888
validation,408,17,171386
validation,409,19,125369
validation,410,20,204500
validation,411,13,104278
validation,412,17,189776
validation,413,33,181010
validation,414,17,150889
validation,415,8,290570
validation,416,15,182109
validation,417,16,159748
validation,418,14,155576
validation,419,13,147499
validation,420,25,141943
validation,421,29,611135
validation,422,15,188751
validation,423,17,142083
validation,424,13,137205
validation,425,22,224577
validation,426,27,479766
validation,427,43,200976
validation,428,17,113384
validation,429,24,194068
validation,430,20,426730
validation,431,23,218038
validation,432,36,111888
validation,433,28,185924
validation,434,16,164904
validation,435,18,130919
validation,436,16,150834
validation,437,22,303231
validation,438,18,600287
validation,439,19,130919
validation,440,40,318146
validation,441,13,270184
validation,442,21,160454
validation,443,15,182109
validation,444,25,201210
validation,445,17,170347
validation,446,10,129333
validation,447,23,151937
validation,448,13,148144
validation,449,16,150889
validation,450,28,118645
validation,451,32,144760
validation,452,17,303231
validation,453,19,106079
validation,454,17,182073
validation,455,16,188751
validation,456,34,377018
validation,457,23,319893
validation,458,13,182109
validation,459,17,182109
validation,460,22,426730
validation,461,19,138416
validation,462,16,174364
validation,463,39,310087
validation,464,31,184470
validation,465,18,113668
validation,466,18,72018
validation,467,18,227188
validation,468,29,182109
validation,469,14,83802
validation,470,26,111888
validation,471,24,171386
validation,472,42,149698
validation,473,18,127720
validation,474,25,113384
validation,475,14,127720
validation,476,34,205421
validation,477,31,107891
validation,478,13,292505
validation,479,15,189456
validation,480,17,116560
validation,481,18,159748
validation,482,16,292505
validation,483,18,184470
validation,484,17,432777
validation,485,15,310087
validation,486,30,153261
validation,487,24,156335
validation,488,17,315480
validation,489,14,189776
validation,490,18,616289
validation,491,26,106079
validation,492,14,368893
validation,493,14,205431
validation,494,12,302008
validation,495,9,155444
validation,496,20,164904
validation,497,15,84200
validation,498,11,113668
validation,499,18,132829
validation,500,8,147052
validation,501,15,368893
validation,502,9,202715
validation,503,15,51613
validation,504,13,189776
validation,505,17,205431
validation,506,14,368893
validation,507,12,129333
validation,508,28,403298
validation,509,30,616289
validation,510,20,147499
validation,511,13,200976
validation,512,15,175195
validation,513,15,154621
validation,514,18,182109
validation,515,19,137527
validation,516,17,200976
validation,517,23,130919
validation,518,19,116560
validation,519,16,277318
validation,520,30,194882
validation,521,12,140703
validation,522,20,143120
validation,523,18,314510
validation,524,16,144107
validation,525,20,594353
validation,526,28,171386
validation,527,20,165764
validation,528,19,611135
validation,529,14,225186
validation,530,14,125659
validation,531,13,125176
validation,532,14,195572
validation,533,22,303231
validation,534,11,216328
validation,535,31,174281
validation,536,18,594353
validation,537,13,581503
validation,538,21,165764
validation,539,23,113384
validation,540,17,181010
validation,541,17,153007
validation,542,22,149390
validation,543,12,116684
validation,544,14,143463
validation,545,22,423082
validation,546,18,156902
validation,547,17,114645
validation,548,35,155524
validation,549,14,83802
validation,550,10,377018
validation,551,20,149390
validation,552,17,130919
validation,553,25,105653
validation,554,17,164904
validation,555,22,113384
validation,556,12,233885
validation,557,24,377018
validation,558,17,155848
validation,559,12,187645
validation,560,15,215116
validation,561,15,152791
validation,562,17,182073
validation,563,22,66440
validation,564,17,115184
validation,565,14,279103
validation,566,13,125176
validation,567,21,185196
validation,568,37,114989
validation,569,13,174364
validation,570,19,581503
validation,571,14,66440
validation,572,16,175371
validation,573,10,594353
validation,574,15,619365
validation,575,14,107427
validation,576,20,218038
validation,577,15,182073
validation,578,19,224577
validation,579,13,125659
validation,580,12,277318
validation,581,20,169051
validation,582,31,169051
validation,583,36,423082
validation,584,20,277318
validation,585,12,140703
validation,586,13,158531
validation,587,23,368893
validation,588,22,307071
validation,589,32,381296
validation,590,11,292505
validation,591,40,151937
validation,592,15,137717
validation,593,19,203346
validation,594,15,125176
validation,595,14,456339
validation,596,14,205431
validation,597,18,200976
validation,598,16,187645
validation,599,27,377018
validation,600,15,152791
validation,601,19,145938
validation,602,13,145264
validation,603,28,202421
validation,604,19,84200
validation,605,15,198661
validation,606,24,616289
validation,607,24,175371
validation,608,21,181136
validation,609,13,581503
validation,610,28,318146
validation,611,21,224577
validation,612,19,138416
validation,613,25,279103
validation,614,24,171386
validation,615,16,158531
validation,616,14,619365
validation,617,38,149357
validation,618,23,125176
validation,619,21,155524
validation,620,21,148144
validation,621,21,377018
validation,622,25,492225
validation,623,16,144760
validation,624,18,170347
validation,625,19,189776
validation,626,15,97999
validation,627,33,201210
validation,628,12,200976
validation,629,9,151227
validation,630,18,113384
validation,631,12,222069
validation,632,13,166538
validation,633,12,178397
validation,634,26,164904
validation,635,19,183163
validation,636,18,140703
validation,637,13,177924
validation,638,18,137527
validation,639,15,143120
validation,640,22,145264
validation,641,16,194068
validation,642,27,218396
validation,643,18,381296
validation,644,14,102797
validation,645,22,252002
validation,646,15,479766
validation,647,13,141554
validation,648,16,115683
validation,649,17,581503
validation,650,18,221922
validation,651,18,277318
validation,652,15,115184
validation,653,15,292505
validation,654,14,594353
validation,655,17,115184
validation,656,16,224577
validation,657,22,155576
validation,658,15,153261
validation,659,26,182073
validation,660,16,159011
validation,661,23,125176
validation,662,10,155444
validation,663,25,66440
validation,664,14,594353
validation,665,20,207937
validation,666,20,195716
validation,667,17,195716
validation,668,19,150834
validation,669,19,172828
validation,670,18,127720
validation,671,10,138416
validation,672,18,368893
validation,673,17,130919
validation,674,32,144760
validation,675,20,97999
validation,676,16,199657
validation,677,21,148144
validation,678,21,454833
validation,679,24,172828
validation,680,25,205421
validation,681,24,191857
validation,682,36,147957
validation,683,19,147957
validation,684,12,140052
validation,685,35,156335
validation,686,18,72018
validation,687,14,151576
validation,688,11,310087
validation,689,21,316804
validation,690,17,159748
validation,691,10,155848
validation,692,17,174364
validation,693,13,619365
validation,694,24,171386
validation,695,19,600287
validation,696,21,130919
validation,697,13,594353
validation,698,13,202421
validation,699,13,147957
validation,700,17,113384
validation,701,16,93950
validation,702,16,113384
validation,703,18,202715
validation,704,17,106976
validation,705,17,113384
validation,706,14,114645
validation,707,16,125659
validation,708,31,149435
validation,709,15,125659
validation,710,14,135653
validation,711,21,118645
validation,712,12,149435
validation,713,10,101871
validation,714,25,153261
validation,715,14,135653
validation,716,18,202715
validation,717,21,153007
validation,718,11,113668
validation,719,12,143463
validation,720,16,107891
validation,721,21,225186
validation,722,32,147957
validation,723,14,107891
validation,724,12,101333
validation,725,17,113384
validation,726,16,114645
validation,727,17,113384
validation,728,8,153007
validation,729,13,101333
validation,730,14,114645
validation,731,17,204269
validation,732,15,115683
validation,733,14,118645
validation,734,14,196786
validation,735,12,207511
validation,736,12,225186
validation,737,17,215116
validation,738,24,115683
validation,739,13,178971
validation,740,26,143463
validation,741,17,204269
validation,742,32,172828
validation,743,16,113668
validation,744,16,113384
validation,745,14,118645
validation,746,14,195716
validation,747,15,141554
validation,748,15,107891
validation,749,20,105649
validation,750,14,195716
validation,751,14,196786
validation,752,16,146501
validation,753,19,207511
validation,754,15,138077
validation,755,28,147957
validation,756,14,225186
validation,757,15,138077
validation,758,19,215116
validation,759,17,143463
validation,760,9,146501
validation,761,16,114645
validation,762,14,147750
validation,763,21,118645
validation,764,19,215116
validation,765,16,215116
validation,766,15,107891
validation,767,11,113668
validation,768,16,113668
validation,769,9,147957
validation,770,48,174281
validation,771,16,93950
validation,772,21,225186
validation,773,19,153261
validation,774,17,141554
validation,775,11,125369
validation,776,18,178971
validation,777,18,127720
validation,778,20,127720
validation,779,10,101871
test,0,15,624886
test,1,13,172629
test,2,17,130510
test,3,12,132880
test,4,25,101583
test,5,9,396888
test,6,12,328164
test,7,20,199496
test,8,18,182928
test,9,20,140462
test,10,18,93089
test,11,16,195211
test,12,27,179005
test,13,19,150049
test,14,42,166258
test,15,26,325757
test,16,20,420845
test,17,38,143472
test,18,22,124112
test,19,13,209311
test,20,17,111617
test,21,21,166258
test,22,13,100957
test,23,15,115006
test,24,13,415396
test,25,12,173254
test,26,30,420845
test,27,18,345690
test,28,19,148493
test,29,16,619012
test,30,37,314900
test,31,13,114608
test,32,19,112731
test,33,18,145371
test,34,17,420845
test,35,24,164792
test,36,13,114263
test,37,20,429393
test,38,15,188481
test,39,18,131703
test,40,14,160130
test,41,21,153843
test,42,29,296023
test,43,24,153843
test,44,21,619012
test,45,21,194439
test,46,22,420845
test,47,32,420845
test,48,28,160320
test,49,21,149077
test,50,14,153843
test,51,23,150810
test,52,15,199241
test,53,21,276350
test,54,19,345690
test,55,31,196913
test,56,25,185883
test,57,17,129350
test,58,12,328164
test,59,15,154125
test,60,19,160130
test,61,18,195208
test,62,14,147949
test,63,15,163808
test,64,46,127043
test,65,20,156339
test,66,18,598903
test,67,17,203261
test,68,13,415396
test,69,21,111617
test,70,13,174185
test,71,23,153389
test,72,20,153843
test,73,11,314900
test,74,35,175384
test,75,20,89153
test,76,10,114523
test,77,13,420845
test,78,19,190164
test,79,22,426647
test,80,25,116983
test,81,14,136418
test,82,28,423781
test,83,18,292090
test,84,24,156339
test,85,17,135452
test,86,22,186201
test,87,14,111617
test,88,16,433127
test,89,27,186201
test,90,17,118347
test,91,13,184886
test,92,13,115601
test,93,33,147949
test,94,17,173428
test,95,18,147711
test,96,21,127889
test,97,20,140465
test,98,11,196258
test,99,12,147949
test,100,17,420845
test,101,18,135452
test,102,23,199496
test,103,13,154516
test,104,22,142270
test,105,15,420845
test,106,10,148290
test,107,21,116983
test,108,25,276350
test,109,36,141333
test,110,18,195211
test,111,16,146974
test,112,17,148493
test,113,20,218394
test,114,22,153389
test,115,23,199496
test,116,17,78469
test,117,19,170555
test,118,15,311490
test,119,13,129350
test,120,15,127896
test,121,16,345690
test,122,28,574851
test,123,13,190164
test,124,21,154182
test,125,21,132768
test,126,49,166258
test,127,18,173428
test,128,21,147711
test,129,29,190889
test,130,20,269238
test,131,34,147949
test,132,18,185883
test,133,17,161867
test,134,15,183715
test,135,31,189577
test,136,29,113368
test,137,21,151332
test,138,12,153161
test,139,11,156339
test,140,21,211926
test,141,24,195208
test,142,27,140739
test,143,21,150097
test,144,16,186656
test,145,16,127043
test,146,18,209311
test,147,7,144411
test,148,14,189896
test,149,22,146642
test,150,14,186656
test,151,12,121321
test,152,20,624886
test,153,18,127896
test,154,14,111617
test,155,16,159809
test,156,13,314900
test,157,14,126358
test,158,11,116983
test,159,24,198218
test,160,17,124601
test,161,13,339755
test,162,22,132173
test,163,15,184456
test,164,14,111853
test,165,25,221122
test,166,38,146550
test,167,12,147949
test,168,28,146550
test,169,16,147949
test,170,9,183715
test,171,28,619510
test,172,15,624886
test,173,19,153161
test,174,13,192243
test,175,22,112889
test,176,23,311490
test,177,33,147949
test,178,22,149422
test,179,16,209311
test,180,12,115601
test,181,26,112912
test,182,33,113368
test,183,28,140465
test,184,13,608592
test,185,15,114263
test,186,20,172629
test,187,14,196258
test,188,15,500644
test,189,16,147643
test,190,21,151885
test,191,22,221122
test,192,24,624886
test,193,20,223714
test,194,20,339755
test,195,18,186656
test,196,23,143733
test,197,42,164379
test,198,21,608592
test,199,20,182928
test,200,16,101098
test,201,21,469639
test,202,31,154465
test,203,26,130019
test,204,12,125291
test,205,12,114608
test,206,18,345690
test,207,21,291809
test,208,15,150049
test,209,19,336831
test,210,16,147949
test,211,14,196258
test,212,30,415396
test,213,13,148493
test,214,24,224958
test,215,12,196258
test,216,13,205520
test,217,30,109730
test,218,14,114608
test,219,14,159913
test,220,36,420845
test,221,16,170477
test,222,15,160130
test,223,22,126358
test,224,15,426647
test,225,22,89153
test,226,11,314900
test,227,25,429393
test,228,21,151332
test,229,26,132173
test,230,14,111853
test,231,13,150810
test,232,18,170441
test,233,37,420845
test,234,16,270007
test,235,21,154323
test,236,16,135452
test,237,23,178613
test,238,15,314900
test,239,21,147711
test,240,17,345690
test,241,22,117280
test,242,16,166258
test,243,20,210288
test,244,25,101583
test,245,13,291809
test,246,25,140739
test,247,21,99007
test,248,18,154465
test,249,13,234666
test,250,18,86361
test,251,16,157047
test,252,13,176476
test,253,17,164379
test,254,17,314900
test,255,16,171496
test,256,12,156371
test,257,15,145371
test,258,24,159913
test,259,22,185515
test,260,23,98347
test,261,45,270152
test,262,15,420845
test,263,17,420845
test,264,15,393264
test,265,19,111617
test,266,14,170788
test,267,18,598903
test,268,45,146550
test,269,29,143472
test,270,11,154229
test,271,7,144411
test,272,16,97640
test,273,23,312951
test,274,20,314900
test,275,11,140498
test,276,28,135452
test,277,26,203261
test,278,15,302342
test,279,17,429393
test,280,16,151332
test,281,17,159913
test,282,20,142270
test,283,20,415396
test,284,13,166258
test,285,29,380826
test,286,34,180177
test,287,13,178262
test,288,17,154323
test,289,31,314900
test,290,15,339755
test,291,17,189896
test,292,22,429393
test,293,13,154323
test,294,24,153843
test,295,20,484238
test,296,22,140462
test,297,18,124839
test,298,15,124839
test,299,19,619510
test,300,13,207631
test,301,26,189577
test,302,25,181614
test,303,18,131703
test,304,14,314900
test,305,14,143472
test,306,16,339755
test,307,10,121321
test,308,21,154323
test,309,20,156371
test,310,13,125291
test,311,30,186201
test,312,16,124839
test,313,15,161867
test,314,21,114263
test,315,26,102702
test,316,16,145163
test,317,14,186201
test,318,14,147711
test,319,14,146550
test,320,22,159913
test,321,16,114523
test,322,18,147711
test,323,18,396651
test,324,15,426647
test,325,16,189896
test,326,13,135529
test,327,18,216446
test,328,15,380826
test,329,26,194439
test,330,19,199241
test,331,13,500644
test,332,10,207324
test,333,15,170788
test,334,22,154465
test,335,28,189896
test,336,12,178991
test,337,27,187649
test,338,13,136418
test,339,19,153161
test,340,16,420845
test,341,18,99007
test,342,12,211926
test,343,36,78257
test,344,18,124839
test,345,13,267775
test,346,21,163053
test,347,13,296023
test,348,19,339755
test,349,23,138391
test,350,29,420845
test,351,15,173669
test,352,20,124839
test,353,21,164379
test,354,15,292090
test,355,13,173669
test,356,16,146974
test,357,25,196913
test,358,17,175407
test,359,23,328164
test,360,19,209311
test,361,19,619012
test,362,17,122646
test,363,20,186201
test,364,23,426647
test,365,10,171687
test,366,18,129350
test,367,16,148290
test,368,15,345690
test,369,26,216446
test,370,13,173669
test,371,14,339755
test,372,36,154229
test,373,16,420845
test,374,28,175384
test,375,12,150049
test,376,16,345690
test,377,14,115601
test,378,22,112889
test,379,19,129350
test,380,13,212595
test,381,15,153161
test,382,15,186656
test,383,15,199241
test,384,11,210288
test,385,14,198598
test,386,12,574851
test,387,12,312951
test,388,20,156192
test,389,14,173281
test,390,12,114523
test,391,16,311490
test,392,17,314900
test,393,20,190164
test,394,20,172471
test,395,26,195211
test,396,18,204870
test,397,13,145163
test,398,7,173254
test,399,12,127889
test,400,14,163808
test,401,14,314900
test,402,15,195208
test,403,15,429393
test,404,16,302342
test,405,28,154465
test,406,22,89526
test,407,31,98183
test,408,25,140465
test,409,26,227366
test,410,13,258858
test,411,28,124093
test,412,15,554192
test,413,21,314900
test,414,23,189896
test,415,34,78257
test,416,24,598903
test,417,13,91399
test,418,28,129350
test,419,20,112912
test,420,15,163053
test,421,21,211926
test,422,12,227366
test,423,16,186201
test,424,28,314900
test,425,19,143733
test,426,23,157047
test,427,15,167713
test,428,23,140465
test,429,16,574851
test,430,11,311490
test,431,10,258858
test,432,20,292090
test,433,16,127807
test,434,19,198218
test,435,30,117280
test,436,17,210288
test,437,18,270152
test,438,25,130559
test,439,19,160130
test,440,11,314900
test,441,13,157047
test,442,16,187649
test,443,21,174046
test,444,26,98347
test,445,12,135452
test,446,12,186113
test,447,19,154337
test,448,21,159809
test,449,17,396888
test,450,18,166258
test,451,29,153843
test,452,27,207985
test,453,21,170477
test,454,22,270152
test,455,16,183113
test,456,18,105335
test,457,22,163517
test,458,26,135529
test,459,18,328164
test,460,15,426647
test,461,26,145163
test,462,17,164792
test,463,13,160320
test,464,19,147711
test,465,18,345690
test,466,17,127807
test,467,17,290481
test,468,10,308276
test,469,16,345690
test,470,16,227366
test,471,16,380826
test,472,22,159913
test,473,16,619012
test,474,18,154125
test,475,20,109730
test,476,15,131703
test,477,14,100957
test,478,28,185883
test,479,13,164792
test,480,11,145998
test,481,24,184886
test,482,17,308276
test,483,14,190889
test,484,15,500644
test,485,13,129350
test,486,27,129350
test,487,15,172471
test,488,18,598903
test,489,26,154125
test,490,16,345690
test,491,26,190164
test,492,16,192243
test,493,13,123160
test,494,9,147643
test,495,13,311490
test,496,24,135452
test,497,15,135452
test,498,17,147711
test,499,21,608592
test,500,17,311490
test,501,30,154182
test,502,13,393264
test,503,19,114263
test,504,16,345690
test,505,18,138391
test,506,22,93089
test,507,20,129350
test,508,16,269238
test,509,22,157258
test,510,25,288105
test,511,16,196258
test,512,18,415396
test,513,11,314900
test,514,12,217914
test,515,11,210288
test,516,18,170441
test,517,12,114608
test,518,12,175384
test,519,21,151332
test,520,20,619510
test,521,17,150810
test,522,13,176476
test,523,15,140465
test,524,14,198598
test,525,17,130559
test,526,18,420845
test,527,23,130019
test,528,20,89153
test,529,23,178049
test,530,26,174046
test,531,26,420845
test,532,18,415396
test,533,18,312951
test,534,16,314900
test,535,18,426647
test,536,24,296023
test,537,13,143472
test,538,38,426647
test,539,16,157047
test,540,17,111617
test,541,19,188481
test,542,17,314900
test,543,22,185883
test,544,21,308276
test,545,24,172629
test,546,10,202550
test,547,31,314900
test,548,19,433127
test,549,22,311490
test,550,20,199496
test,551,15,140498
test,552,21,159913
test,553,23,167713
test,554,14,147949
test,555,20,179036
test,556,29,292090
test,557,18,186656
test,558,19,183113
test,559,13,214920
test,560,17,166764
test,561,13,147711
test,562,14,151332
test,563,24,132064
test,564,19,175384
test,565,21,186656
test,566,33,154465
test,567,17,396651
test,568,15,127896
test,569,25,429393
test,570,19,292090
test,571,13,207631
test,572,18,159809
test,573,15,212595
test,574,13,143472
test,575,12,166258
test,576,13,173428
test,577,7,173254
test,578,18,184886
test,579,20,178262
test,580,15,115371
test,581,16,196258
test,582,23,469639
test,583,21,173281
test,584,20,132064
test,585,27,140462
test,586,19,94255
test,587,16,433127
test,588,24,111515
test,589,12,267775
test,590,25,159913
test,591,23,160320
test,592,20,204870
test,593,18,154516
test,594,19,198218
test,595,17,396888
test,596,16,136418
test,597,18,328164
test,598,13,352420
test,599,19,153843
test,600,12,178049
test,601,18,415396
test,602,35,89526
test,603,21,131703
test,604,13,179005
test,605,21,102702
test,606,28,116983
test,607,24,122646
test,608,16,116983
test,609,15,123160
test,610,16,116983
test,611,20,115371
test,612,13,154323
test,613,21,154182
test,614,18,187649
test,615,17,154323
test,616,21,164379
test,617,16,429393
test,618,16,186201
test,619,14,292090
test,620,17,325757
test,621,21,154182
test,622,18,154465
test,623,16,336831
test,624,21,66778
test,625,12,186113
test,626,13,173254
test,627,16,210288
test,628,15,118347
test,629,17,624886
test,630,17,153843
test,631,36,141333
test,632,13,598903
test,633,10,292090
test,634,15,126358
test,635,15,129350
test,636,15,308276
