split,id,question_tokens,context_tokens
train,1496,11,44079
train,1497,11,44079
train,1498,14,44079
train,1499,19,44079
train,1500,10,44079
train,1501,13,44079
train,1502,18,44079
train,1503,21,44079
train,1504,13,44079
train,1505,19,44079
train,1506,15,44079
train,1507,8,44079
train,1508,17,44079
train,1509,13,44079
train,1510,12,44079
train,1511,14,44079
train,1512,7,41330
train,1513,8,41330
train,1514,8,41330
train,1515,8,41330
train,1516,9,41330
train,1517,8,41330
train,1518,10,41330
train,1519,13,41330
train,1520,11,41330
train,1521,9,41330
train,1522,5,41330
train,1523,14,41330
train,1524,11,41330
train,1525,7,41330
train,1526,10,41330
train,1527,14,41330
train,1528,13,41330
train,1529,15,41330
train,1530,9,41330
train,1531,10,41330
train,1532,7,41330
train,1533,8,41330
train,1534,8,41330
train,1535,9,41330
train,1536,12,41330
train,1537,14,41330
train,1538,8,41330
train,1539,13,41330
train,1540,7,41330
train,1541,9,41330
train,1542,11,59768
train,1543,9,59768
train,1544,6,59768
train,1545,9,59768
train,1546,8,59768
train,1547,11,59768
train,1548,15,59768
train,1549,15,59768
train,1550,13,59768
train,1551,10,59768
train,1552,14,59768
train,1553,10,59768
train,1554,17,59768
train,1555,11,59768
train,1556,16,59768
train,1557,10,59768
train,1558,11,59768
train,1559,21,59768
train,1560,8,59768
train,1561,16,59768
train,1562,8,59768
train,1563,13,59768
train,1564,8,59768
train,1565,9,59768
train,1566,13,59768
train,1567,9,59768
train,1568,8,59768
train,1569,10,59768
train,1570,18,59768
train,1571,8,48911
train,1572,11,48911
train,1573,10,48911
train,1574,11,48911
train,1575,12,48911
train,1576,10,48911
train,1577,13,48911
train,1578,12,48911
train,1579,15,48911
train,1580,12,48911
train,1581,14,48911
train,1582,13,48911
train,1583,8,48911
train,1584,11,48911
train,1585,9,48911
train,1586,12,48911
train,1587,11,48911
train,1588,21,48911
train,1589,15,48911
train,1590,14,48911
train,1591,8,48911
train,1592,8,48911
train,1593,8,48911
train,1594,12,48911
train,1595,12,48911
train,1596,8,48911
train,1597,11,48911
train,1598,8,48911
train,1599,8,48911
train,1600,12,48911
train,1601,13,50562
train,1602,22,50562
train,1603,19,50562
train,1604,17,50562
train,1605,11,50562
train,1606,13,50562
train,1607,10,50562
train,1608,12,50562
train,1609,15,50562
train,1610,11,50562
train,1611,13,50562
train,1612,16,50562
train,1613,16,50562
train,1614,10,50562
train,1615,8,50562
train,1616,17,50562
train,1617,15,50562
train,1618,17,50562
train,1619,8,50562
train,1620,11,50562
train,1621,10,50562
train,1622,13,50562
train,1623,7,50562
train,1624,15,50562
train,1625,6,50562
train,1626,13,50562
train,1627,7,50562
train,1628,10,50562
train,1629,16,50562
train,1630,12,50562
train,1631,10,68646
train,1632,10,68646
train,1633,13,68646
train,1634,14,68646
train,1635,9,68646
train,1636,17,68646
train,1637,13,68646
train,1638,14,68646
train,1639,7,68646
train,1640,16,68646
train,1641,12,68646
train,1642,14,68646
train,1643,17,68646
train,1644,10,68646
train,1645,8,68646
train,1646,13,68646
train,1647,21,68646
train,1648,17,68646
train,1649,8,68646
train,1650,19,68646
train,1651,13,68646
train,1652,14,68646
train,1653,11,68646
train,1654,11,68646
train,1655,16,68646
train,1656,15,68646
train,1657,12,68646
train,1658,19,68646
train,1659,17,68646
train,1660,18,68646
train,1661,7,34493
train,1662,8,34493
train,1663,12,34493
train,1664,8,34493
train,1665,13,34493
train,1666,12,34493
train,1667,9,34493
train,1668,11,34493
train,1669,15,34493
train,1670,8,34493
train,1671,12,34493
train,1672,5,34493
train,1673,8,34493
train,1674,8,34493
train,1675,16,34493
train,1676,7,34493
train,1677,11,34493
train,1678,15,34493
train,1679,7,34493
train,1680,7,34493
train,1681,6,34493
train,1682,7,34493
train,1683,9,34493
train,1684,12,34493
train,1685,7,34493
train,1686,5,34493
train,1687,5,34493
train,1688,6,34493
train,1689,7,34493
train,1690,8,34493
train,1691,19,80249
train,1692,13,80249
train,1693,11,80249
train,1694,9,80249
train,1695,8,80249
train,1696,6,80249
train,1697,7,80249
train,1698,9,80249
train,1699,9,80249
train,1700,16,80249
train,1701,19,80249
train,1702,19,80249
train,1703,16,80249
train,1704,19,80249
train,1705,15,80249
train,1706,13,80249
train,1707,24,80249
train,1708,11,80249
train,1709,9,80249
train,1710,12,80249
train,1711,11,80249
train,1712,11,80249
train,1713,11,80249
train,1714,14,80249
train,1715,9,80249
train,1716,10,80249
train,1717,9,80249
train,1718,12,80249
train,1719,12,297231
train,1720,10,297231
train,1721,20,297231
train,1722,19,297231
train,1723,12,297231
train,1724,14,297231
train,1725,7,297231
train,1726,10,297231
train,1727,14,297231
train,1728,9,297231
train,1729,7,297231
train,1730,7,297231
train,1731,6,297231
train,1732,8,297231
train,1733,12,297231
train,1734,8,297231
train,1735,5,297231
train,1736,9,297231
train,1737,14,297231
train,1738,8,297231
train,1739,17,297231
train,1740,11,297231
train,1741,8,297231
train,1742,10,297231
train,1743,12,297231
train,1744,9,297231
train,1745,8,297231
train,1746,9,297231
train,1747,10,297231
train,1748,10,297231
train,1749,12,45433
train,1750,18,45433
train,1751,19,45433
train,1752,16,45433
train,1753,15,45433
train,1754,13,45433
train,1755,12,45433
train,1756,25,45433
train,1757,17,45433
train,1758,16,45433
train,1759,14,45433
train,1760,13,45433
train,1761,9,45433
train,1762,17,45433
train,1763,13,45433
train,1764,13,45433
train,1765,12,45433
train,1766,7,45433
train,1767,15,45433
train,1768,17,45433
train,1769,15,45433
train,1770,13,45433
train,1771,17,45433
train,1772,12,45433
train,1773,10,45433
train,1774,16,45433
train,1775,16,45433
train,1776,7,45433
train,1777,21,45433
train,1778,10,42940
train,1779,8,42940
train,1780,12,42940
train,1781,8,42940
train,1782,6,42940
train,1783,10,42940
train,1784,23,42940
train,1785,11,42940
train,1786,11,42940
train,1787,13,42940
train,1788,13,42940
train,1789,11,42940
train,1790,9,42940
train,1791,7,42940
train,1792,11,42940
train,1793,8,42940
train,1794,21,42940
train,1795,10,42940
train,1796,12,42940
train,1797,5,42940
train,1798,12,42940
train,1799,8,42940
train,1800,11,42940
train,1801,6,42940
train,1802,6,42940
train,1803,11,42940
train,1804,13,42940
train,1805,13,66384
train,1806,17,66384
train,1807,12,66384
train,1808,14,66384
train,1809,15,66384
train,1810,12,66384
train,1811,14,66384
train,1812,11,66384
train,1813,9,66384
train,1814,11,66384
train,1815,11,66384
train,1816,15,66384
train,1817,15,66384
train,1818,9,66384
train,1819,13,66384
train,1820,14,66384
train,1821,7,66384
train,1822,13,66384
train,1823,11,66384
train,1824,10,66384
train,1825,16,66384
train,1826,11,66384
train,1827,13,66384
train,1828,9,66384
train,1829,9,66384
train,1830,13,66384
train,1831,11,66384
train,1832,17,66384
train,1833,14,66384
train,1834,10,66384
train,1835,7,116379
train,1836,7,116379
train,1837,10,116379
train,1838,10,116379
train,1839,6,116379
train,1840,11,116379
train,1841,8,116379
train,1842,10,116379
train,1843,10,116379
train,1844,6,116379
train,1845,13,116379
train,1846,10,116379
train,1847,12,116379
train,1848,5,116379
train,1849,11,116379
train,1850,7,116379
train,1851,7,116379
train,1852,9,116379
train,1853,10,116379
train,1854,8,116379
train,1855,15,116379
train,1856,11,116379
train,1857,11,116379
train,1858,15,116379
train,1859,6,116379
train,1860,8,116379
train,1861,13,116379
train,1862,17,116379
train,1863,6,116379
train,1864,8,62497
train,1865,9,62497
train,1866,10,62497
train,1867,17,62497
train,1868,14,62497
train,1869,16,62497
train,1870,11,62497
train,1871,12,62497
train,1872,10,62497
train,1873,11,62497
train,1874,10,62497
train,1875,10,62497
train,1876,29,62497
train,1877,19,62497
train,1878,22,62497
train,1879,16,62497
train,1880,12,62497
train,1881,8,62497
train,1882,24,62497
train,1883,8,62497
train,1884,6,62497
train,1885,8,62497
train,1886,8,62497
train,1887,8,62497
train,1888,12,62497
train,1889,9,62497
train,1890,8,62497
train,1891,8,62497
train,1892,11,62497
train,1893,16,64922
train,1894,7,64922
train,1895,9,64922
train,1896,15,64922
train,1897,8,64922
train,1898,16,64922
train,1899,14,64922
train,1900,21,64922
train,1901,14,64922
train,1902,15,64922
train,1903,9,64922
train,1904,8,64922
train,1905,10,64922
train,1906,7,64922
train,1907,11,64922
train,1908,11,64922
train,1909,7,64922
train,1910,6,64922
train,1911,10,64922
train,1912,7,64922
train,1913,16,64922
train,1914,19,64922
train,1915,16,64922
train,1916,11,64922
train,1917,13,64922
train,1918,15,64922
train,1919,19,64922
train,1920,21,64922
train,1921,7,64922
train,1922,9,64922
train,1923,11,64331
train,1924,13,64331
train,1925,13,64331
train,1926,10,64331
train,1927,9,64331
train,1928,10,64331
train,1929,8,64331
train,1930,13,64331
train,1931,13,64331
train,1932,16,64331
train,1933,9,64331
train,1934,21,64331
train,1935,9,64331
train,1936,18,64331
train,1937,11,64331
train,1938,8,64331
train,1939,17,64331
train,1940,13,64331
train,1941,14,64331
train,1942,11,64331
train,1943,9,64331
train,1944,10,64331
train,1945,14,64331
train,1946,13,64331
train,1947,13,64331
train,1948,9,64331
train,1949,14,64331
train,1950,7,64331
train,1951,11,64331
train,1952,20,60831
train,1953,12,60831
train,1954,11,60831
train,1955,13,60831
train,1956,12,60831
train,1957,17,60831
train,1958,15,60831
train,1959,17,60831
train,1960,15,60831
train,1961,14,60831
train,1962,10,60831
train,1963,8,60831
train,1964,10,60831
train,1965,12,60831
train,1966,9,60831
train,1967,10,60831
train,1968,12,60831
train,1969,16,60831
train,1970,20,60831
train,1971,23,60831
train,1972,8,60831
train,1973,8,60831
train,1974,7,60831
train,1975,7,60831
train,1976,8,60831
train,1977,12,60831
train,1978,21,60831
train,1979,11,60831
train,1980,8,60831
train,1981,24,60831
train,1982,10,61279
train,1983,8,61279
train,1984,9,61279
train,1985,12,61279
train,1986,9,61279
train,1987,13,61279
train,1988,9,61279
train,1989,14,61279
train,1990,7,61279
train,1991,6,61279
train,1992,8,61279
train,1993,10,61279
train,1994,7,61279
train,1995,14,61279
train,1996,6,61279
train,1997,16,61279
train,1998,11,61279
train,1999,13,61279
train,2000,10,61279
train,2001,9,61279
train,2002,10,61279
train,2003,7,61279
train,2004,12,61279
train,2005,10,61279
train,2006,10,61279
train,2007,13,61279
train,2008,8,61279
train,2009,15,61279
train,2010,10,61279
train,2011,10,61279
train,2012,14,61279
train,2013,6,61279
train,2014,11,61279
train,2015,16,61279
train,2016,18,61279
train,2017,13,61279
train,2018,13,61279
train,2019,12,61279
train,2020,10,61279
train,2021,9,61279
train,2022,10,32350
train,2023,14,32350
train,2024,16,32350
train,2025,9,32350
train,2026,7,32350
train,2027,10,32350
train,2028,9,32350
train,2029,12,32350
train,2030,10,32350
train,2031,9,32350
train,2032,11,32350
train,2033,25,32350
train,2034,24,32350
train,2035,19,32350
train,2036,10,32350
train,2037,24,32350
train,2038,17,32350
train,2039,7,32350
train,2040,16,32350
train,2041,23,32350
train,2042,8,32350
train,2043,14,32350
train,2044,13,32350
train,2045,14,32350
train,2046,21,32350
train,2047,17,32350
train,2048,10,32350
train,2049,11,32350
train,2050,17,32350
train,2051,9,36657
train,2052,8,36657
train,2053,14,36657
train,2054,12,36657
train,2055,15,36657
train,2056,8,36657
train,2057,12,36657
train,2058,10,36657
train,2059,10,36657
train,2060,7,36657
train,2061,8,36657
train,2062,11,36657
train,2063,7,36657
train,2064,8,36657
train,2065,10,36657
train,2066,10,36657
train,2067,8,36657
train,2068,10,36657
train,2069,8,36657
train,2070,8,36657
train,2071,10,36657
train,2072,14,36657
train,2073,13,36657
train,2074,11,36657
train,2075,13,36657
train,2076,13,36657
train,2077,11,36657
train,2078,12,36657
train,2079,11,91417
train,2080,16,91417
train,2081,11,91417
train,2082,12,91417
train,2083,7,91417
train,2084,13,91417
train,2085,14,91417
train,2086,14,91417
train,2087,14,91417
train,2088,9,91417
train,2089,14,91417
train,2090,17,91417
train,2091,14,91417
train,2092,18,91417
train,2093,16,91417
train,2094,13,91417
train,2095,13,91417
train,2096,9,91417
train,2097,8,91417
train,2098,18,91417
train,2099,12,91417
train,2100,12,91417
train,2101,9,91417
train,2102,12,91417
train,2103,12,91417
train,2104,14,91417
train,2105,12,91417
train,2106,11,91417
train,2107,10,91417
train,2108,16,91417
train,2109,21,65436
train,2110,18,65436
train,2111,12,65436
train,2112,11,65436
train,2113,18,65436
train,2114,22,65436
train,2115,16,65436
train,2116,21,65436
train,2117,16,65436
train,2118,29,65436
train,2119,21,65436
train,2120,16,65436
train,2121,18,65436
train,2122,17,65436
train,2123,20,65436
train,2124,25,65436
train,2125,25,65436
train,2126,15,65436
train,2127,13,65436
train,2128,11,65436
train,2129,15,65436
train,2130,14,65436
train,2131,5,65436
train,2132,15,65436
train,2133,19,65436
train,2134,8,65436
train,2135,10,65436
train,2136,17,65436
train,2137,5,65436
train,2138,10,181816
train,2139,9,181816
train,2140,11,181816
train,2141,12,181816
train,2142,13,181816
train,2143,11,181816
train,2144,12,181816
train,2145,21,181816
train,2146,9,181816
train,2147,12,181816
train,2148,9,181816
train,2149,9,181816
train,2150,9,181816
train,2151,16,181816
train,2152,10,181816
train,2153,11,181816
train,2154,17,181816
train,2155,13,181816
train,2156,10,181816
train,2157,12,181816
train,2158,7,181816
train,2159,10,181816
train,2160,11,181816
train,2161,10,181816
train,2162,10,181816
train,2163,7,181816
train,2164,17,181816
train,2165,11,181816
train,2166,8,181816
train,2167,8,181816
train,2168,15,46663
train,2169,6,46663
train,2170,14,46663
train,2171,15,46663
train,2172,7,46663
train,2173,9,46663
train,2174,14,46663
train,2175,17,46663
train,2176,14,46663
train,2177,9,46663
train,2178,13,46663
train,2179,16,46663
train,2180,15,46663
train,2181,7,46663
train,2182,13,46663
train,2183,9,46663
train,2184,10,46663
train,2185,12,46663
train,2186,13,46663
train,2187,14,46663
train,2188,7,46663
train,2189,6,46663
train,2190,12,46663
train,2191,8,46663
train,2192,14,46663
train,2193,6,46663
train,2194,9,46663
train,2195,13,46663
train,2196,10,46663
train,2197,11,46663
train,2198,12,53750
train,2199,10,53750
train,2200,7,53750
train,2201,7,53750
train,2202,17,53750
train,2203,12,53750
train,2204,7,53750
train,2205,22,53750
train,2206,11,53750
train,2207,7,53750
train,2208,9,53750
train,2209,9,53750
train,2210,14,53750
train,2211,8,53750
